kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
赤,セキ,セキ|シャク,あか|あか・い,,あか|あか・い,あか|あかい,◆南方の色、「赤道(セキドウ)」、[†「あらゆるものを焼き尽くすような太陽の強い光や熱の色」の意かと思われる†]◆顔や体が火照(ほて)ったときの色、ものが焼けるときの色、血の色、紅(べに、やや薄い赤色)や朱(シュ、濃い赤色)など、またその濃淡色を含む色の総称◆(生まれたばかりの子が赤いことから)裸の、何も纏(まと)っていない、剥(む)き出しの◆何もない、「赤地(セキチ、焼き払ったように何もない土地、不毛の地)」◆嘘偽りがない、「赤心(セキシン、誠まこと、真心まごころ)」◆あか、あかへん、部首名,土ノ丿Ｉ｜丨ハ赤,赤,,7a,7,0,7,chi,chi4,ch,i4,4,none,1,-k,2,"[{""word"": ""赤"", ""kana"": ""あか""}, {""word"": ""赤い"", ""kana"": ""あかい""}]",昌,齒,次清,清,梗,,開,入,1,ク,"[{""initial"": ""昌"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""清"", ""rhyme_category"": ""梗"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
走,ソウ,ソウ|ス,はし・る,,はし・る,はしる,◆片足を地に着け止め、残る片足を前に運んで止める、という動作を左右の足で交互に速く繰り返す、早足(はやあし)で行く、同「趨」、ゆっくり繰り返すことを「歩」◆逃(に)げる、早足(はやあし)で逃げる◆はしる、そうにょう、部首名,土上止龰走,走,,7b,7,0,7,zou,zou3,z,ou3,3,none,0,none,1,"[{""word"": ""走る"", ""kana"": ""はしる""}]",精,齒,全清,侯,流,,,上,0,,"[{""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""侯"", ""rhyme_category"": ""流"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""侯"", ""rhyme_category"": ""流"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
起,キ,キ|コ,お・きる|お・こす|お・こる|た・つ,キ,お・きる|お・こす|お・こる,おきる,◆(横になっている状態・低い状態から上に向かって)立つ、立ち上がる、立たせる、立ち上げる◆(それまで動きのなかった物事が)動き出す、動き始める◆物事を動かす、始める、始まる、物事の始まり,コ匚Ｌ乚己土上止龰走起,走,己,7b,7,3,10,qi,qi3,q,i3,3,none,0,none,1,"[{""word"": ""起きる"", ""kana"": ""おきる""}]",溪,牙,次清,之,止,,,上,0,,"[{""initial"": ""溪"", ""initial_category"": ""牙"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
足,ショク,ショク|ソク,あし|た・りる|た・す,ソク,あし,あし|えんそく|～そく,◆体や物体の一部で、胴から分かれ出て伸び、地に接して体を支えたり、歩行・走行・跳躍などの運動機能を担う部分、現代の中国では「脚」◆「歩く」「走る」などの足を使った動作、「遠足(エンソク、長い道のりを歩く)」「発足(ハッソク、足を踏み出す)」◆太腿(ふともも)から爪先までの部分、日本では足首から爪先までの部分 ◆た・りる、十分にある◆た・す、加える◆あし、あしへん、部首名,口上止龰足,足,,7c,7,0,7,zu,zu2,z,u2,2,none,1,-k,3,"[{""word"": ""足"", ""kana"": ""あし""}, {""word"": ""遠足"", ""kana"": ""えんそく""}, {""word"": ""～足"", ""kana"": ""～そく""}]",精,齒,全清,虞,遇,,,去,0,,"[{""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""虞"", ""rhyme_category"": ""遇"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""鍾"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
車,シャ,シャ,くるま,シャ,くるま,くるま|じてんしゃ|じどうしゃ|でんしゃ,◆二つの輪(リン、車輪)の中心に軸(ジク、車軸)を通し、その上に人や物を乗せるための台(車台)を設(しつら)えたもの ◆輪状・円状のものが軸を中心として回転するもの ◆くるま、くるまへん、部首名,車,車,,7e,7,0,7,che,che1,ch,e1,1,none,1,-k,4,"[{""word"": ""車"", ""kana"": ""くるま""}, {""word"": ""自転車"", ""kana"": ""じてんしゃ""}, {""word"": ""自動車"", ""kana"": ""じどうしゃ""}, {""word"": ""電車"", ""kana"": ""でんしゃ""}]",見,牙,全清,魚,遇,,,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""魚"", ""rhyme_category"": ""遇"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""昌"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
転,テン,テン,ころ・がる|ころ・がす|ころ・げる|ころ・ぶ|うたた,テン,,じてんしゃ,◆(車輪が回るように)ごろりと回る、ぐるりと回る、「回転(カイテン)」◆(車輪が接地する位置を変えながら転がり進んで行くように次へ次へと)位置や方向を変える、また変える、「移転(イテン)」◆次へ次へと運ばれて行く、次へ次へと移って行く、「転移(テンイ)」◆変化する、移り変わる,車二ム厶𠫔云転,車,云,7e,7,4,11,zhuan,zhuan3,zh,uan3,3,-n,0,none,1,"[{""word"": ""自転車"", ""kana"": ""じてんしゃ""}]",知,舌,全清,仙,山,,合,上,0,,"[{""initial"": ""知"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""仙"", ""rhyme_category"": ""山"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""知"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""仙"", ""rhyme_category"": ""山"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
軽,ケイ,ケイ|キョウ,かる・い|かろ・やか,,かる・い,かるい,◆重くない、重くなく素早く動ける(車)、重くなく扱い易い(車)◆積載量が少ない、重さや程度が少ない◆重みがない、どっしりとしていない◆重要ではない,車ヌ又土圣軽,車,圣,7e,7,5,12,zhi,zhi4,zh,i4,4,none,1,-k,1,"[{""word"": ""軽い"", ""kana"": ""かるい""}]",,,,,,,,,0,,,0,,,,,0
輩,ハイ,ハイ|ヘ,ともがら|やから,,,せんぱい,◆車の数の単位、1輩=100輌◆車列、車が列を成すさま、「輩出(ハイシュツ、列を成して次々に現れ出るさま)」◆ともがら、やから、同等・同類・同属・同世代などの同じグループgroupに属する人、「同輩(ドウハイ、同じ世代・地位の人)」「先輩(センパイ、年上の人、先に勤め学び始めた人)」,一６三２非車輩,車,非,7e,7,8,15,bei,bei4,b,ei4,4,none,0,none,1,"[{""word"": ""先輩"", ""kana"": ""せんぱい""}]",幫,脣,全清,灰,蟹,,,去,0,,"[{""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""灰"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
辛,シン,シン,から・い|つら・い|かのと|かろ・うじて,,から・い|つら・い,からい|つらい,◆舌がひりひりと痛むような味、五味(甘・酸・鹹・苦・辛)の一つ◆涙が出るような(泣き出しそうな)痛み、突き刺されるような痛み◆かのと、十干(ジッカン、甲・乙・丙・丁・戊・己・庚・辛・壬・癸)の第八 ◆[日]厳(きび)しい、程度が甚(はなは)だしい◆[日]かろ・うじて、やっとのことで～◆からい、しん、部首名¶別「𨐋」,立十干辛,辛,,7f,7,0,7,xin,xin1,x,in1,1,-n,0,none,2,"[{""word"": ""辛い"", ""kana"": ""からい""}, {""word"": ""辛い"", ""kana"": ""つらい""}]",心,齒,全清,眞,臻,,開,平,0,,"[{""initial"": ""心"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
辞,シ,シ|ジ,ことば|や・める,シ|ジ,,じしょ,◆説(と)く、分かるように順序立てて話す、説明する、「【說文解字注:辛部:辭】說也(…說者釋也)𤔬辛猶理辜也」◆丁寧に分かり易く述べる、また説明する、またその言葉や文章◆挨拶(アイサツ)をして去る、暇乞(いとまご)いをする、同「辞去(ジキョ)」◆誘いや求めを丁寧に理由を述べて断る、「辞退(ジタイ)」,ノ丿十千口古舌立十干辛辞,辛,舌,7f,7,6,13,ci,ci2,c,i2,2,none,0,none,1,"[{""word"": ""辞書"", ""kana"": ""じしょ""}]",邪,齒,全濁,之,止,,,平,0,,"[{""initial"": ""邪"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""邪"", ""rhyme"": ""之"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""邪"", ""rhyme"": ""之"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
辺,ヘン,ヘン,あた・り|べ|ほとり,ヘン,,へん,◆境界、境目(さかいめ)、面状のものの区切りとなるところ、一般にはその先も同じような状態で続いているものの区切りとなるところを指す、そこで途切れその先がないものは「縁」、線状・棒状のものの先端は「端」◆国が果(は)てるところ、中央から遠く離れたところ◆～の近く、付近、側(そば)、傍(かたわ)ら,刀え辶辶辺,辵,刀,7h,3,2,5,bian,bian1,b,ian1,1,-n,0,none,1,"[{""word"": ""辺"", ""kana"": ""へん""}]",,,,,,,,,0,,,0,,,,,0
込,,,こ・む|こめ・る,,こ・む,こむ,◆[日]中に(内に、裏に、見えないところに)入(はい)る、入(い)れる,入え辶辶込,辵,入,7h,3,2,5,yu,yu1,y,u1,1,none,1,-k,1,"[{""word"": ""込む"", ""kana"": ""こむ""}]",,,,,,,,,0,,,0,,,,,0
迎,ゲイ,ゲイ|ギョウ,むか・える,ゲイ,,かんげいかい,◆来る人をただ待つのではなく(門の外や家の前などまで)出て行って逢う、逆は「送」◆(相手の考えなどを)進んで受け入れる,ノレＩ｜丨フ𠃌卩卬え辶辶迎,辵,卬,7h,3,4,7,ying,ying2,y,ing2,2,-ng,0,none,1,"[{""word"": ""歓迎会"", ""kana"": ""かんげいかい""}]",疑,牙,次濁,庚,梗,三,開,平,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""庚"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""庚"", ""rhyme_category"": ""梗"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""疑"", ""rhyme"": ""庚"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": ""開""}","{""initial"": ""疑"", ""rhyme"": ""庚"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": ""開""}",1
近,キン,キン|ゴン|コン,ちか|ちか・い,,ちか|ちか・い,ちかい|ちかく,◆位置・時間・関係・状態などがすぐ傍(そば)にある◆迫(せま)る、すぐ傍まで寄る、また寄せる◆親(ちか)しい、親(した)しい(間柄や関係などが近い)◆似ている(形状や様子などが近い)◆(身近で)分かり易い,ノ丿２𠂆一𠂋Ｔ斤え辶辶近,辵,斤,7h,3,4,7,jin,jin4,j,in4,4,-n,0,none,2,"[{""word"": ""近い"", ""kana"": ""ちかい""}, {""word"": ""近く"", ""kana"": ""ちかく""}]",羣,牙,全濁,欣,臻,,,上,0,,"[{""initial"": ""羣"", ""initial_category"": ""牙"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""欣"", ""rhyme_category"": ""臻"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""羣"", ""initial_category"": ""牙"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""欣"", ""rhyme_category"": ""臻"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""羣"", ""rhyme"": ""欣"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""羣"", ""rhyme"": ""欣"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
返,ハン,ハン|ホン|ヘン,かえ・る|かえ・す,,かえ・る|かえ・す,かえす,◆帰る、行った先から出発したところに戻る、同「𢓉」◆元に戻る、元に戻す◆[日]反対向きにする、反対向きになる,厂ヌ又反え辶辶返,辵,反,7h,3,4,7,fan,fan3,f,an3,3,-n,0,none,1,"[{""word"": ""返す"", ""kana"": ""かえす""}]",幫,脣,全清,元,臻,,,上,0,,"[{""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""元"", ""rhyme_category"": ""臻"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
迷,ベイ,ベイ|マイ|メイ,まよ・う|まよ・わす,マイ,まよ・う|まよ・わす,まいご|まよう,◆どちらに行ったらよいか(どうしたらよいか)分からなくなる、戸惑(とまど)う,米え辶辶迷,辵,米,7h,3,6,9,mi,mi2,m,i2,2,none,0,none,2,"[{""word"": ""迷子"", ""kana"": ""まいご""}, {""word"": ""迷う"", ""kana"": ""まよう""}]",明,脣,次濁,齊,蟹,,,平,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""齊"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""齊"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""齊"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
送,ソウ,ソウ|ス,おく・る,,おく・る,おくる|みおくり|みおくる,◆行く人(別れる人、帰る人、旅立つ人、亡くなった人など)と途中まで同道する、出向いて行って迎えるのは「迎」◆ものを目的地へ運び届ける◆贈(おく)る、遣(つか)わす,ソ丷一䒑ハ八二人大天关え辶辶送,辵,关,7h,3,6,9,song,song4,s,ong4,4,-ng,0,none,3,"[{""word"": ""送る/贈る"", ""kana"": ""おくる""}, {""word"": ""見送り"", ""kana"": ""みおくり""}, {""word"": ""見送る"", ""kana"": ""みおくる""}]",心,齒,全清,東,通,一,,去,0,,"[{""initial"": ""心"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": ""一"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
速,ソク,ソク,はや・い|はや・める|すみ・やか,,はや・い|はや・める,はやい,◆あっという間に、瞬(またた)く間に、間を置かずに、さっと◆疾(はや)い、あっという間に位置が変わる、また通り過ぎて行く、同「遬」◆間を置かずに動作・反応・対応する,木口束え辶辶速,辵,束,7h,3,7,10,su,su4,s,u4,4,none,1,-k,1,"[{""word"": ""速い"", ""kana"": ""はやい""}]",心,齒,全清,東,通,一,,入,1,ク,"[{""initial"": ""心"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": ""一"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
連,レン,レン,つら・なる|つら・ねる|つ・れ|つ・れる,レン,,れんきゅう,◆途切れずに続く、次々に間を置かずに続く、また繋(つな)がる◆結び付く、関わり合いを持つ◆一緒に行動する◆続々と、次々に、間を置かずに,車え辶辶連,辵,車,7h,3,7,10,lian,lian2,l,ian2,2,-n,0,none,1,"[{""word"": ""連休"", ""kana"": ""れんきゅう""}]",來,舌,次濁,仙,山,,開,平,0,,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""仙"", ""rhyme_category"": ""山"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
