kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words
還,カン,カン|ゲン|セン|ゼン,かえ・る|かえ・す,カン|ゲン,,かんげん|かんれき|へんかん,◆移動したり変化した後に同じ道筋を逆に辿(たど)って元に戻る、元と同じ状態・位置に戻る、また戻す、同「𢕼」「復」「返」◆ぐるりと廻(めぐ)って元に戻る、行って戻って来る、帰って来る、同「旋」◆元の方向にぐるっと向きを変える、振り返る◆尚(なお)、更に、再び、その上に◆簡「还」,四罒一口𠮛ノ丿２レ𧘇睘え辶辶還,辵,睘,7h,3,13,16,hai,hai2,h,ai2,2,none,0,none,3,"[{""word"": ""還元"", ""kana"": ""かんげん""}, {""word"": ""還暦"", ""kana"": ""かんれき""}, {""word"": ""返還"", ""kana"": ""へんかん""}]"
邇,ジ,ジ|ニ,,,,,◆(場所や時間などが)近い◆(間柄が)近しい,Ｔハ冂メ㐅乂２爻４爾え辶辶邇,辵,爾,7h,4,14,18,er,er3,,er3,3,none,0,none,0,[]
邉,ヘン,ヘン,あた・り|べ|ほとり,,,,◆境界、境目(さかいめ)、面状のものの区切りとなるところ、一般にはその先も同じような状態で続いているものの区切りとなるところを指す、そこで途切れその先がないものは「縁」、線状・棒状のものの先端は「端」◆国が果(は)てるところ、中央から遠く離れたところ◆～の近く、付近、側(そば)、傍(かたわ)ら,目自ワ冖ハ八口㕣え辶辶邉,辵,,7h,4,13,17,bian,bian1,b,ian1,1,none,0,none,0,[]
邊,ヘン,ヘン,あた・り|べ|ほとり,,,,◆境界、境目(さかいめ)、面状のものの区切りとなるところ、一般にはその先も同じような状態で続いているものの区切りとなるところを指す、そこで途切れその先がないものは「縁」、線状・棒状のものの先端は「端」◆国が果(は)てるところ、中央から遠く離れたところ◆～の近く、付近、側(そば)、傍(かたわ)ら◆簡「边」,目自ウ宀ハ八穴亠万方臱え辶辶邊,辵,臱,7h,4,15,19,bian,bian1,b,ian1,1,none,0,none,0,[]
邏,ラ,ラ,,,,,◆(警戒や偵察などのために)辺りを見て回る、巡回(ジュンカイ)する、「巡邏(ジュンラ)」◆周りを取り巻いて遮(さえぎ)るさま,四罒糸ノ２隹維羅え辶辶邏,辵,羅,7h,4,19,23,luo,luo2,l,uo2,2,none,1,-k,0,[]
邑,ユウ,ユウ|オウ,むら,,,,◆都(みやこ)、都市、王城を中心に広がる町◆諸侯が統治する領地、またその領地内の領主の住む町◆地方の町や村◆おおざと、ゆう、部首名,口Ｌ乚巴邑,邑,,7i,7,0,7,yi,yi4,y,i4,4,none,1,-k,0,[]
那,ダ,ダ|ナ,,,,,◆「那个(ナカ)」、あの、あれ、その、それ◆「那事(ナシ)」、あのこと、そのこと◆「那辺(ナヘン)」、そこ、あそこ◆「那時(ナシ)」、あの時、その時◆「那么、那麽(ナマ)」、あのように、そのように◆「那样、那樣(ナヨウ)」、このような、そのような、あのような◆梵語の音「な」を表す音(オン、おと)や声(こえ)などを表す音写字◆地名、未詳、同「𨙻」、「【說文解字:邑部:𨙻】西夷國从邑冄聲安定有朝𨙻縣諾何切」,刀二ろ３Ｉ｜丨邑阝那,邑,04那-阝,7i,3,4,7,na,na4,n,a4,4,none,0,none,0,[]
邦,ホウ,ホウ,くに,ホウ,,ほうじん|れんぽう,◆君主から与えられた領土、大きいものを「邦」、小さいものは「国」◆国、国土、国家,ノ二三丰ろ３Ｉ｜丨邑阝邦,邑,丰,7i,3,4,7,bang,bang1,b,ang1,1,none,0,none,2,"[{""word"": ""邦人"", ""kana"": ""ほうじん""}, {""word"": ""連邦"", ""kana"": ""れんぽう""}]"
邨,トン,トン|ドン|ソン,,,,,◆地名、未詳、「【說文解字:邑部:邨】地名从邑屯聲(臣鉉等曰今俗作村非是此尊切)」◆集落、村落、同「屯」「村」,ノ一凵山Ｌ乚𡳾屯ろ３Ｉ｜丨邑阝邨,邑,屯,7i,3,4,7,cun,cun1,c,un1,1,none,0,none,0,[]
邪,シャ,シャ|ジャ|ヤ,よこしま,ジャ,,かぜ|じゃま|むじゃき,◆ずれる、傾く、逸(そ)れる、片寄る、曲がる、歪(ゆが)む◆正常でない、本来の姿形や状態と違っている、本来の姿やあり方でない、同「衺」◆～か、～や、句末に付けて疑問・反語・感嘆の意を表す語、同「耶」◆「琅邪(ロウヤ)」、現山東省東南部から江蘇省東北部にかけての地にあった古地名、同「琅玡」「琅琊」「瑯琊」 ,一ヰ𡕒ノ丿オ牙ろ３Ｉ｜丨邑阝邪,邑,牙,7i,3,5,8,xie,xie2,x,ie2,2,none,1,-t,3,"[{""word"": ""風邪"", ""kana"": ""かぜ""}, {""word"": ""邪魔"", ""kana"": ""じゃま""}, {""word"": ""無邪気"", ""kana"": ""むじゃき""}]"
邯,カン,カン|ガン,,,,,◆「邯鄲(カンタン)」、地名、現河北省邯鄲市、戦国時代(前5世紀～前221年)の趙(チョウ、前403年～前222年)の首都 ◆「邯𤯈(カンショ)」、同「甘藷(カンショ、サツマイモ)」、サツマイモ(薩摩芋)、ヒルガオ科サツマイモ属の植物、またその根茎 ,廿甘ろ３Ｉ｜丨邑阝邯,邑,甘,7i,3,5,8,han,han2,h,an2,2,none,0,none,0,[]
邱,キュウ,キュウ|ク,,,,,◆丘(おか)◆地名用字◆人名用字、「閭邱(リョキュウ)」,丘ろ３Ｉ｜丨邑阝邱,邑,丘,7i,3,5,8,qiu,qiu1,q,iu1,1,none,0,none,0,[]
邵,ショウ,ショウ|ジョウ,,,,,◆春秋時代晋国に属したの邑(むら、地方の町また村)の名、現山西省付近,刀口召ろ３Ｉ｜丨邑阝邵,邑,召,7i,3,5,8,shao,shao4,sh,ao4,4,none,0,none,0,[]
邸,テイ,テイ|タイ,やしき,,,,◆諸侯が上京した際に宿泊する屋敷、宿舎◆高官や貴族の屋敷、立派な屋敷◆旅人が宿泊する宿屋、旅館◆停(と)まる、止(とど)まる,ノレ氏一氐ろ３Ｉ｜丨邑阝邸,邑,氐,7i,3,5,8,di,di3,d,i3,3,none,0,none,0,[]
郁,イク,イク,,,,,◆彩(いろど)りや香りが豊かなさま、同「㦽」「𢒰」「彧」◆盛んなさま、(草木が)盛んに生い茂るさま、同「彧」◆「馥郁(フクイク)」、豊かな香りが立ち昇り漂うさま◆籠(こ)もる、(豊かな香りが辺りに)立ち籠(こ)める、同繁「鬱」,ナ𠂇月有ろ３Ｉ｜丨邑阝郁,邑,有,7i,3,6,9,yu,yu4,y,u4,4,none,1,-k,0,[]
郊,コウ,コウ|キョウ,,コウ,,きんこう|こうがい,◆都(みやこ)を囲む城壁の外に広がる地で都から百里以内の地、五十里までを「近郊」、百里までを「遠郊」といった、また「郊」の外を「野」、その外を「林」、その外を「冂」といった、「【說文解字: 冂部:冂】邑外謂之郊郊外謂之野野外謂之林林外謂之冂」◆町や村落の外の一定の地域◆天地に感謝する祭礼、またその場所、冬至に南郊で天を、夏至に北郊で地を祭(まつ)った,亠ハメ乂父交ろ３Ｉ｜丨邑阝郊,邑,交,7i,3,6,9,jiao,jiao1,j,iao1,1,none,0,none,2,"[{""word"": ""郊外"", ""kana"": ""こうがい""}, {""word"": ""近郊"", ""kana"": ""きんこう""}]"
郎,ロウ,ロウ,,ロウ,,しんろうしんぷ,◆若い男性を指す語、またその美称◆妻が夫を指す語◆官名、「侍郎(ジロウ、次官・副官に相当)」「郎中(ロウジュウ、侍郎に昇進する前の名)」「郎官(ロウカン、侍郎・郎中などの官名・官員の称)」◆春秋時代(前770年～前5世紀)の魯国(前11世紀～前256年)にあった地名、現山東省南部、「【說文解字注:邑部:𨝥】魯亭也(…鄭曰郞魯近邑也杜云郞魯邑高平方與縣東南有郁郞亭…)」  ◆「夜郎(ヤロウ)」、戦国時代から漢代(前5世紀～220年)頃の古国名、貴州省一帯とされる ,、丶ヨレノ艮良ろ３Ｉ｜丨邑阝郞郎,邑,良,7i,3,6,9,lang,lang2,l,ang2,2,none,0,none,1,"[{""word"": ""新郎新婦"", ""kana"": ""しんろうしんぷ""}]"
郛,フ,フ,,,,,◆(日本の城下町に当たる)都市を二重に囲む高い壁のうちの外側の壁、外城(ガイジョウ)、またその壁で囲まれた市街、同「郭」、内側の壁を「城」という◆「郛言(フゲン)」、根も葉もない話、根拠のない話、同「浮言」、「【潛書:上篇下:得師】天子之學與士同曰不同者郛言也…」,ノ丿ツ⺍爪爫爫子孚ろ３Ｉ｜丨邑阝郛,邑,孚,7i,3,7,10,fu,fu2,f,u2,2,none,1,-k,0,[]
郡,クン,クン|グン,こおり,,,,◆行政区画の名、周代(シュウ、前11世紀～前771年)では都(みやこ)から千里以内の地を百縣に分け、縣の下に「四郡」を置いたという、後の秦代(シン、前221年～前206年)では「郡」の下に「縣」を置いた、以降は時代によって行政区の名称や上下が変わる、「【逸周書:作雒解】…因西土為方千里(西土岐周通爲圻内)分以百縣縣有四郡郡有(闕)鄙…」◆[日]律令制(リツリョウセイ)では各国の下に「郡」を置き、その下に「里」を置いた,ヨノ丿尹口君ろ３Ｉ｜丨邑阝郡,邑,君,7i,3,7,10,jun,jun4,j,un4,4,none,0,none,0,[]
郢,エイ,エイ|ヨウ,,,,,◆古地名、春秋時代(前770年～前5世紀)の楚(ソ、前11世紀～前223年)の都城、現湖北省荊州ケイシュウ市江陵コウリョウ県付近  ,口ノ丿十千土士壬𡈼王呈ろ３Ｉ｜丨邑阝郢,邑,呈,7i,3,7,10,ying,ying3,y,ing3,3,none,0,none,0,[]
郤,ケキ,ケキ|キャク,,,,,◆古地名、叔虎(シュクコ)が領した土地の名、現山西省晋城シンジョウ市沁水シンスイ県付近といわれる、「叔虎」は春秋時代(前770年～前5世紀)晋国の大夫(タイフ、領地を与えられる身分の家臣)、同「郄」、「【說文解字:邑部:郤】晉大夫叔虎邑也」 ◆ものの間(あいだ)に挟まれた隙(すき)、隙間、同「𨻶」「郄」,ハ八人𠆢口谷２𧮫ろ３Ｉ｜丨邑阝郤,邑,𧮫,7i,3,7,10,xi,xi4,x,i4,4,none,1,-k,0,[]
部,ホ,ホ|ブ|ホウ,へ|べ,ホ|ブ,へ,いちぶ|いちぶぶん|えいぎょうぶ|かんぶ|がいぶ|がくぶ|ぜんぶ|たいぶ|だいぶぶん|ないぶ|ぶか|ぶかつ|ぶちょう|ぶひん|ぶぶん|ぶぶんてき|へや|ほんぶ|～ぶ,◆区分けしたものの一つ、「部分」「内部」◆集団を分類し同じものを一纏(ひとまと)めにしたもの、全体を構成する小さな集合体や組織、「部署」「部隊」◆書物を数える単位,立口咅ろ３Ｉ｜丨邑阝部,邑,咅,7i,3,8,11,bu,bu4,b,u4,4,none,1,-k,19,"[{""word"": ""営業部"", ""kana"": ""えいぎょうぶ""}, {""word"": ""全部"", ""kana"": ""ぜんぶ""}, {""word"": ""部屋"", ""kana"": ""へや""}, {""word"": ""学部"", ""kana"": ""がくぶ""}, {""word"": ""大部分"", ""kana"": ""だいぶぶん""}, {""word"": ""部長"", ""kana"": ""ぶちょう""}, {""word"": ""一部"", ""kana"": ""いちぶ""}, {""word"": ""一部分"", ""kana"": ""いちぶぶん""}, {""word"": ""～部"", ""kana"": ""～ぶ""}, {""word"": ""部下"", ""kana"": ""ぶか""}]"
郭,カク,カク,くるわ,カク,,りんかく,◆(日本の城下町に当たる)都市を二重に囲む高い壁のうちの外側の壁、外城(ガイジョウ)、またその壁で囲まれた市街、同「廓」「郛」、内側の壁を「城」という◆壁や塀などで周りが囲まれているところ、同「廓」◆中心から外方向に広げる、同「拡」◆「郭公(カッコウ)」、カッコウ科カッコウ属の鳥、別名「大杜鵑(タイトケン)」「布穀鳥(フコクチョウ、ふふどり)」「鳲鳩(シキュウ)」「鴶鵴(カツキク)」「擊穀(ゲキコク)」「桑鳩(ソウキュウ)」,亠口了亨子享ろ３Ｉ｜丨邑阝郭,邑,享,7i,3,8,11,guo,guo1,g,uo1,1,none,1,-k,1,"[{""word"": ""輪郭"", ""kana"": ""りんかく""}]"
郵,ユウ,ユウ|ウ,,ユウ|ウ,,ゆうそう|ゆうびん|ゆうびんきょく|ゆうびんぶつ,◆手紙や荷物などを中継しながら運ぶ、またそのための中継所◆過ち◆役人が農作業を監視するために建てた小屋◆簡「邮」,ノ丿十千十２土垂ろ３Ｉ｜丨邑阝郵,邑,垂,7i,3,8,11,you,you2,y,ou2,2,none,0,none,4,"[{""word"": ""郵便局"", ""kana"": ""ゆうびんきょく""}, {""word"": ""郵便"", ""kana"": ""ゆうびん""}, {""word"": ""郵便物"", ""kana"": ""ゆうびんぶつ""}, {""word"": ""郵送"", ""kana"": ""ゆうそう""}]"
郷,キョウ,キョウ|コウ|ゴウ,さと,キョウ,さと,きょうしゅう|きょうど|きょうり|こきょう|ふるさと,"◆都から離れた土地、(特に地方の)町村、田舎◆出生地、「故郷(コキョウ、ふるさと)」◆中国周代では12,500戸を単位とする行政区画、「【前漢書:卷二十四上:食貨志上】五家爲鄰五鄰爲里四里爲族五族爲黨五黨爲州五州爲鄉鄉萬二千五百戶也」◆向く、面する、同「向」◆窓、北側に面した窓、同「向」",くム厶幺ノ丿乡ヨレム良ろ３Ｉ｜丨邑阝郎郷,邑,,7i,3,8,11,xiang,xiang1,x,iang1,1,none,0,none,5,"[{""word"": ""故郷/古里"", ""kana"": ""ふるさと""}, {""word"": ""故郷"", ""kana"": ""こきょう""}, {""word"": ""郷愁"", ""kana"": ""きょうしゅう""}, {""word"": ""郷土"", ""kana"": ""きょうど""}, {""word"": ""郷里"", ""kana"": ""きょうり""}]"
都,ト,ト|ツ,みやこ,ト|ツ,みやこ,しゅと|だいとかい|つごう|と|とかい|とし|とない|みやこ,◆天子や天皇が主として住むところ、先君を祭る宗廟を置くところ◆国の中心的な町、人が多く集まる大きな町◆多くのものが集まる、多くのものが集まるところ◆盛んなさま、雅(みやび)やかなさま◆全て、みんな,土ノ丿耂日者ろ３Ｉ｜丨邑阝都,邑,者,7i,3,8,11,dou,dou1,d,ou1,1,none,0,none,8,"[{""word"": ""都会"", ""kana"": ""とかい""}, {""word"": ""都市"", ""kana"": ""とし""}, {""word"": ""大都会"", ""kana"": ""だいとかい""}, {""word"": ""都合"", ""kana"": ""つごう""}, {""word"": ""都"", ""kana"": ""と""}, {""word"": ""首都"", ""kana"": ""しゅと""}, {""word"": ""都内"", ""kana"": ""とない""}, {""word"": ""都"", ""kana"": ""みやこ""}]"
鄂,ガク,ガク,,,,,◆古地名、在現湖北省鄂州ガクシュウ市 ◆湖北省の略称◆古国名、在現河南省焦作ショウサク市沁陽シンヨウ市、同「𨺨」 ◆崖(がけ)などのように地形が大きく変わるところ、地(土地、地形)の境目、同「堮」◆驚く、びっくりする、同「愕」◆自ら信ずるところを憚(はばか)ることなく述べる、直言する、同「諤」,口２吅二一Ｌフ𠃌丂亏咢ろ３Ｉ｜丨邑阝鄂,邑,咢,7i,3,9,12,e,e4,,e4,4,none,1,-k,0,[]
鄒,スウ,スウ|シュ,,,,,◆戦国時代(前5世紀～前221年)の古国名、春秋時代(前770年～前5世紀)の「邾(シュ)」「邾婁(シュル)」で戦国時代に「鄒」に改名された、魯ロ國鄒縣(現山東省済寧鄒サイネイ市鄒城スウジョウ市付近) ,ノ丿𠃌勹凵山屮２芻ろ３Ｉ｜丨邑阝鄒,邑,芻,7i,3,10,13,zou,zou1,z,ou1,1,none,0,none,0,[]
鄙,ヒ,ヒ,ひな,,,,◆周代(前11世紀～前256年)の五百家(戸)を単位とする行政単位、5家(戸)=鄰、5鄰=里、4里=酇、5酇=鄙、5鄙=縣◆都(みやこ)から遠く離れた村落、都から千里(或いは五百里)以遠の地、千里(或いは五百里)以内の地を「畿」◆粗野(ソヤ)な、田舎くさい◆卑(いや)しい、品性などが劣る,亠十口囗２３回㐭啚ろ３Ｉ｜丨邑阝鄙,邑,啚,7i,3,11,14,bi,bi3,b,i3,3,none,0,none,0,[]
鄭,テイ,テイ|ジョウ,,,,,◆春秋時代(前770年～前5世紀)の国名、紀元前806年～前375年、始め現陝西省渭南イナン市華州カシュウ区付近に建ったが後に現河南省鄭州テイシュウ市新鄭シンテイ市に遷(うつ)った  ◆「鄭重(テイチョウ)」、態度が重々しいさま、重々しく丁寧なさま、同「丁重」,ハ八ソ丷西酉酋大奠ろ３Ｉ｜丨邑阝鄭,邑,奠,7i,3,12,15,zheng,zheng4,zh,eng4,4,none,0,none,0,[]
鄰,リン,リン,となり|とな・る,,,,◆境界を共有している(同じ境界に接している)家・土地・町・国など◆すぐそばに並んでいる、すぐそばに連(つら)なっている◆周代(前11世紀～前256年)の五家を単位とする行政単位、5家(戸)=鄰、5鄰=里、4里=酇、5酇=鄙、5鄙=縣,米タ夕ヰ㐄舛粦ろ３Ｉ｜丨邑阝鄰,邑,粦,7i,3,12,15,lin,lin2,l,in2,2,none,0,none,0,[]
鄲,タン,タン,,,,,◆「邯鄲(カンタン)」、地名、現河北省邯鄲市、戦国時代(前5世紀～前221年)の趙(チョウ、前403年～前222年)の首都 ◆「鄲城(タンジョウ)」、県名、河南省周口シュウコウ市 ,口２吅田甲十單ろ３Ｉ｜丨邑阝鄲,邑,單,7i,3,12,15,dan,dan1,d,an1,1,none,0,none,0,[]
酉,ユウ,ユウ|ユ,とり,,,,◆十二支の十番目、方角は西、時間は午後六時を中心とした二時間、動物はトリ(鶏)を当てる ◆とり、とりへん、さけのとり、ひよみのとり、部首名,西酉,酉,,7j,7,0,7,you,you3,y,ou3,3,none,0,none,0,[]
酊,テイ,テイ|チョウ,,,,,◆「酩酊(メイテイ)」、酒に酔(よ)う、酒に酔って正体(ショウタイ)を失う、同「茗艼」,西酉一亅丁酊,酉,丁,7j,7,2,9,ding,ding1,d,ing1,1,none,0,none,0,[]
